domain,domain_link,domain_group,crawled_by,requires_www,status_code,page_crawl_error,logo_found,logo_is_image,image_group,final_groups,logo_scrape_error,logo_link,logo_src,logo_image_type,logo_image_type.1,selected,logo_file_name,id
ebayglobalshipping.com,https://ebayglobalshipping.com,domain_group_7,,True,200.0,,True,True,group_466,,,https://ebayglobalshipping.com/themes/custom/custom_barrio/app/images/logo-1.svg,/themes/custom/custom_barrio/app/images/logo-1.svg,svg,,,logos\ebayglobalshipping_com.svg,ebayglobalshipping_com
ebay.com.hk,https://ebay.com.hk,domain_group_7,,,200.0,,False,,,,,,,,,,,ebay_com_hk
ebay.co.kr,https://ebay.co.kr,domain_group_7,,,200.0,,False,True,group_466,,,,,svg,,,logos\ebay_co_kr.svg,ebay_co_kr
ebay.fr,https://ebay.fr,domain_group_7,,,200.0,,False,,,,,,,,,,,ebay_fr
ebay.pl,https://ebay.pl,domain_group_7,,,200.0,,False,,,,,,,,,,,ebay_pl
ebay.com.tw,https://ebay.com.tw,domain_group_7,,True,200.0,,False,,,,,,,,,,,ebay_com_tw
ebay.it,https://ebay.it,domain_group_7,,,200.0,,False,,,,,,,,,,,ebay_it
greatplacetowork.com.bo,https://greatplacetowork.com.bo,domain_group_8,,True,200.0,,True,True,group_392,,,https://www.greatplacetowork.com.bo/hubfs/raw_assets/public/Great_Place_To_Work_January2023/images/GPTW_Logo_2017.svg,https://www.greatplacetowork.com.bo/hubfs/raw_assets/public/Great_Place_To_Work_January2023/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_com_bo.svg,greatplacetowork_com_bo
greatplacetowork.com.cy,https://greatplacetowork.com.cy,domain_group_8,,,200.0,,True,True,group_392,,,https://www.greatplacetowork.com.cy/wp-content/uploads/2022/12/GPTW_Logo.svg,https://www.greatplacetowork.com.cy/wp-content/uploads/2022/12/GPTW_Logo.svg,svg,,,logos\greatplacetowork_com_cy.svg,greatplacetowork_com_cy
greatplacetowork.se,https://greatplacetowork.se,domain_group_8,,,200.0,,False,True,group_1254,,,,,png,,,logos\greatplacetowork_se.png,greatplacetowork_se
greatplacetowork.com.pe,https://greatplacetowork.com.pe,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_com_pe.svg,greatplacetowork_com_pe
greatplacetowork.co.kr,https://greatplacetowork.co.kr,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_co_kr.svg,greatplacetowork_co_kr
greatplacetowork.lu,https://greatplacetowork.lu,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_lu.svg,greatplacetowork_lu
greatplacetowork.mu,https://greatplacetowork.mu,domain_group_8,,,904.0,"HTTPSConnectionPool(host='www.greatplacetowork.mu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,,,,"Other error: HTTPSConnectionPool(host='www.greatplacetowork.mu', port=443): Max retries exceeded with url: /wp-content/uploads/2021/05/gptw_logofooter.jpg (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://greatplacetowork.mu/wp-content/uploads/2021/05/gptw_logofooter.jpg,https://greatplacetowork.mu/wp-content/uploads/2021/05/gptw_logofooter.jpg,,,,,greatplacetowork_mu
greatplacetowork.be,https://greatplacetowork.be,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_be.svg,greatplacetowork_be
greatplacetowork.com.vn,https://greatplacetowork.com.vn,domain_group_8,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,greatplacetowork_com_vn
greatplacetowork.com.ar,https://greatplacetowork.com.ar,domain_group_8,,True,904.0,"HTTPSConnectionPool(host='www.greatplacetowork.com.ar', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,greatplacetowork_com_ar
greatplacetowork.com.sg,https://greatplacetowork.com.sg,domain_group_8,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,greatplacetowork_com_sg
greatplacetowork.com.tr,https://greatplacetowork.com.tr,domain_group_8,,,200.0,,True,True,group_945,,,https://greatplacetowork.com.tr/assets/Affiliate-Turkey/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-1.png,/assets/Affiliate-Turkey/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-1.png,png,,,logos\greatplacetowork_com_tr.png,greatplacetowork_com_tr
greatplacetowork.pt,https://greatplacetowork.pt,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_pt.svg,greatplacetowork_pt
greatplacetowork.com.ve,https://greatplacetowork.com.ve,domain_group_8,,,200.0,,True,True,group_392,,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_com_ve.svg,greatplacetowork_com_ve
greatplacetowork.co.il,https://greatplacetowork.co.il,domain_group_8,,,200.0,,True,True,group_392,,,https://www.greatplacetowork.co.il/wp-content/uploads/2022/08/GPTW_Logo-1.svg,https://www.greatplacetowork.co.il/wp-content/uploads/2022/08/GPTW_Logo-1.svg,svg,,,logos\greatplacetowork_co_il.svg,greatplacetowork_co_il
greatplacetowork.ch,https://greatplacetowork.ch,domain_group_8,,,200.0,,True,True,group_945,,,https://greatplacetowork.ch/assets/Affiliate-Switzerland/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-3.png,/assets/Affiliate-Switzerland/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-3.png,png,,,logos\greatplacetowork_ch.png,greatplacetowork_ch
greatplacetowork.co.ke,https://greatplacetowork.co.ke,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_co_ke.svg,greatplacetowork_co_ke
greatplacetowork.com.py,https://greatplacetowork.com.py,domain_group_8,,True,200.0,,True,,,,"Other error: HTTPSConnectionPool(host='www.greatplacetowork.com.py', port=443): Max retries exceeded with url: /hubfs/GPTW_Logo_2017.svg (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://www.greatplacetowork.com.py/hubfs/GPTW_Logo_2017.svg,https://www.greatplacetowork.com.py/hubfs/GPTW_Logo_2017.svg,,,,,greatplacetowork_com_py
greatplacetowork.pl,https://greatplacetowork.pl,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_pl.svg,greatplacetowork_pl
greatplacetowork.fr,https://greatplacetowork.fr,domain_group_8,,,200.0,"HTTPSConnectionPool(host='www.greatplacetowork.fr', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,greatplacetowork_fr
greatplacetowork.com.co,https://greatplacetowork.com.co,domain_group_8,,,200.0,,True,True,group_392,,,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg,svg,,,logos\greatplacetowork_com_co.svg,greatplacetowork_com_co
greatplacetowork.gr,https://greatplacetowork.gr,domain_group_8,,,200.0,,True,True,group_945,,,https://www.greatplacetowork.gr/website/wp-content/uploads/2022/03/2021_gptw_logo_primary_red.png,https://www.greatplacetowork.gr/website/wp-content/uploads/2022/03/2021_gptw_logo_primary_red.png,PNG,,,logos\greatplacetowork_gr.png,greatplacetowork_gr
greatplacetowork.cl,https://greatplacetowork.cl,domain_group_8,,True,200.0,,True,True,group_437,,,https://www.greatplacetowork.cl/assets/themes/gptw-2018/assets/images/logo.png,https://www.greatplacetowork.cl/assets/themes/gptw-2018/assets/images/logo.png,png,,,logos\greatplacetowork_cl.png,greatplacetowork_cl
greatplacetowork.com.uy,https://greatplacetowork.com.uy,domain_group_8,,True,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,,,,,,,,,,,greatplacetowork_com_uy
greatplacetowork.is,https://greatplacetowork.is,domain_group_8,,,904.0,"HTTPSConnectionPool(host='www.greatplacetowork.is', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,False,,,,,,svg,,,logos\greatplacetowork_is.svg,greatplacetowork_is
greatplacetowork.cn,https://greatplacetowork.cn,domain_group_8,,,200.0,,True,True,group_1254,,,https://www.greatplacetowork.cn/wp-content/uploads/elementor/thumbs/GPTW-LOGO-TM-r0e9wun3qj19k1id65er23oatuq5k46g5g6fk3m3g2.png,https://www.greatplacetowork.cn/wp-content/uploads/elementor/thumbs/GPTW-LOGO-TM-r0e9wun3qj19k1id65er23oatuq5k46g5g6fk3m3g2.png,png,,,logos\greatplacetowork_cn.png,greatplacetowork_cn
greatplacetowork.com.au,https://greatplacetowork.com.au,domain_group_8,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,greatplacetowork_com_au
greatplacetowork.com.mm,https://greatplacetowork.com.mm,domain_group_8,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,greatplacetowork_com_mm
greatplacetowork.at,https://greatplacetowork.at,domain_group_8,,,200.0,,True,True,group_945,,,https://greatplacetowork.at/assets/Affiliate-Austria/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-1.png,/assets/Affiliate-Austria/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-1.png,png,,,logos\greatplacetowork_at.png,greatplacetowork_at
greatplacetowork.es,https://greatplacetowork.es,domain_group_8,,,904.0,"HTTPSConnectionPool(host='www.greatplacetowork.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,greatplacetowork_es
wurth-international.com,https://wurth-international.com,domain_group_9,,,904.0,"HTTPSConnectionPool(host='www.wurth-international.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,,,,"Other error: HTTPSConnectionPool(host='www.wurth-international.com', port=443): Max retries exceeded with url: /system/layout_wl2bootstrap/bootstrap_system_images/svg_logos/logo_wuerth_svg.svg (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://wurth-international.com/system/layout_wl2bootstrap/bootstrap_system_images/svg_logos/logo_wuerth_svg.svg,../system/layout_wl2bootstrap/bootstrap_system_images/svg_logos/logo_wuerth_svg.svg,,,,,wurth-international_com
wurth-international.com.cn,https://wurth-international.com.cn,domain_group_9,,True,200.0,,True,True,group_497,,,https://wurth-international.com.cn/media/system/layout_wl2bootstrap/bootstrap_system_images/wuerth_logo.png,../../../../media/system/layout_wl2bootstrap/bootstrap_system_images/wuerth_logo.png,png,,,logos\wurth-international_com_cn.png,wurth-international_com_cn
wurth-int.com,https://wurth-int.com,domain_group_9,,,200.0,,False,,,,,,,,,,,wurth-int_com
budgetinternational.com,https://budgetinternational.com,domain_group_9,,,200.0,,True,True,group_727,,,https://budgetinternational.com/budgetonline/eu-gb/budget.nsf/budgetLogo.png,/budgetonline/eu-gb/budget.nsf/budgetLogo.png,png,,,logos\budgetinternational_com.png,budgetinternational_com
eftech-international.com,https://eftech-international.com,domain_group_9,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,eftech-international_com
plameco-hannover.de,https://plameco-hannover.de,domain_group_10,,,200.0,,True,True,group_399,,,https://www.plameco-hannover.de/domains/plameco-hannover.de/media/DE_Plameco_Logo.png,//www.plameco-hannover.de/domains/plameco-hannover.de/media/DE_Plameco_Logo.png,PNG,,,logos\plameco-hannover_de.png,plameco-hannover_de
plameco.nl,https://plameco.nl,domain_group_10,,,200.0,,True,True,group_143,,,https://www.plameco.nl/app/images/NL_Plameco_Logo.svg,https://www.plameco.nl/app/images/NL_Plameco_Logo.svg,svg,,,logos\plameco_nl.svg,plameco_nl
plameco.be,https://plameco.be,domain_group_10,,,200.0,,True,True,group_143,,,https://www.plameco.be/app/images/BE_Plameco_Logo.svg,https://www.plameco.be/app/images/BE_Plameco_Logo.svg,svg,,,logos\plameco_be.svg,plameco_be
plameco-rheinsieg.de,https://plameco-rheinsieg.de,domain_group_10,,,200.0,,True,True,group_560,,,https://www.plameco-rheinsieg.de/wp-content/uploads/2020/02/plameco-spanndecken-logo-plameco-koeln.png,https://www.plameco-rheinsieg.de/wp-content/uploads/2020/02/plameco-spanndecken-logo-plameco-koeln.png,png,,,logos\plameco-rheinsieg_de.png,plameco-rheinsieg_de
plameco-huizen.nl,https://plameco-huizen.nl,domain_group_10,,,200.0,,False,,,,,,,,,,,plameco-huizen_nl
plameco.at,https://plameco.at,domain_group_10,,,200.0,,True,True,group_798,,,https://www.plameco.at/app/images/AT_Plameco_Logo.svg,https://www.plameco.at/app/images/AT_Plameco_Logo.svg,svg,,,logos\plameco_at.svg,plameco_at
plameco-baer.de,https://plameco-baer.de,domain_group_10,,,200.0,,True,True,group_560,,,https://www.plameco-baer.de/wp-content/uploads/2020/01/plameco-spanndecken-logo-plameco-siegen.png,https://www.plameco-baer.de/wp-content/uploads/2020/01/plameco-spanndecken-logo-plameco-siegen.png,png,,,logos\plameco-baer_de.png,plameco-baer_de
plameco-bonn.de,https://plameco-bonn.de,domain_group_10,,,904.0,"HTTPSConnectionPool(host='www.plameco-bonn.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,,,,"Other error: HTTPSConnectionPool(host='www.plameco-bonn.de', port=443): Max retries exceeded with url: /s/misc/logo.jpg?t=1739883260 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://www.plameco-bonn.de/s/misc/logo.jpg?t=1739883260,https://www.plameco-bonn.de/s/misc/logo.jpg?t=1739883260,,,,,plameco-bonn_de
kia-moeller-wunstorf.de,https://kia-moeller-wunstorf.de,domain_group_11,,,200.0,,True,True,group_1228,,,https://kia-moeller-wunstorf.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,png,,,logos\kia-moeller-wunstorf_de.png,kia-moeller-wunstorf_de
kia-moeller-eisenach.de,https://kia-moeller-eisenach.de,domain_group_11,,,200.0,,True,True,group_1228,,"Other error: HTTPSConnectionPool(host='www.kia-moeller-eisenach.de', port=443): Max retries exceeded with url: /etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,png,,,logos\kia-moeller-eisenach_de.png,kia-moeller-eisenach_de
kia-mueller-genthin.de,https://kia-mueller-genthin.de,domain_group_11,,,200.0,,True,True,group_1228,,"Other error: HTTPSConnectionPool(host='www.kia-mueller-genthin.de', port=443): Max retries exceeded with url: /etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://kia-mueller-genthin.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,png,,,logos\kia-mueller-genthin_de.png,kia-mueller-genthin_de
kiatorun.pl,https://kiatorun.pl,domain_group_11,,,200.0,,True,True,group_1228,,,https://kiatorun.pl/wp-content/uploads/2023/08/kia-nowe-logo3-2-1.png,https://kiatorun.pl/wp-content/uploads/2023/08/kia-nowe-logo3-2-1.png,PNG,,,logos\kiatorun_pl.png,kiatorun_pl
ccusa.co.nz,https://ccusa.co.nz,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.co.nz/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.co.nz/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_co_nz.jpg,ccusa_co_nz
ccusa.com.au,https://ccusa.com.au,domain_group_12,,,200.0,,,True,group_619,,,https://ccusa.com.au/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.com.au/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_com_au.jpg,ccusa_com_au
ccusa.hu,https://ccusa.hu,domain_group_12,,True,200.0,,True,True,group_619,,,https://ccusa.hu/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.hu/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_hu.jpg,ccusa_hu
ccusa.ca,https://ccusa.ca,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.ca/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.ca/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_ca.jpg,ccusa_ca
ccusa.cz,https://ccusa.cz,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.cz/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.cz/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_cz.jpg,ccusa_cz
ccusa.nl,https://ccusa.nl,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.nl/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.nl/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_nl.jpg,ccusa_nl
ccusa.co.uk,https://ccusa.co.uk,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.co.uk/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.co.uk/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_co_uk.jpg,ccusa_co_uk
ccusa.sk,https://ccusa.sk,domain_group_12,,True,200.0,,True,True,group_619,,,https://ccusa.sk/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.sk/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_sk.jpg,ccusa_sk
ccusa.co.za,https://ccusa.co.za,domain_group_12,,,200.0,,True,True,group_619,,,https://ccusa.co.za/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,https://ccusa.co.za/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,jpg,,,logos\ccusa_co_za.jpg,ccusa_co_za
tupperware.at,https://tupperware.at,domain_group_13,,True,904.0,"HTTPSConnectionPool(host='www.tupperwarebrands.com', port=443): Max retries exceeded with url: /pages/under-construction (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,tupperware_at
tupperware.co.kr,https://tupperware.co.kr,domain_group_13,,,200.0,,False,True,group_166,,,,,png,,,logos\tupperware_co_kr.png,tupperware_co_kr
tupperware.es,https://tupperware.es,domain_group_13,,True,200.0,,True,,,,"Other error: HTTPSConnectionPool(host='www.tupperwarebrands.com', port=443): Max retries exceeded with url: /cdn/shop/files/TupperwareBrands_logo_Black.webp?v=1708529195 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://www.tupperwarebrands.com/cdn/shop/files/TupperwareBrands_logo_Black.webp?v=1708529195,//www.tupperwarebrands.com/cdn/shop/files/TupperwareBrands_logo_Black.webp?v=1708529195,,,,,tupperware_es
tupperware.be,https://tupperware.be,domain_group_13,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,tupperware_be
tupperware.fr,https://tupperware.fr,domain_group_13,,True,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,,,,,,,,,,,tupperware_fr
